CRRES EMIC wave events, their positions, and magnetospheric conditions
Data:
          orbit           year        yearday           xpos           ypos           zpos             ls            mlt           mlat     phase
            923           1991    223.2722168 -37531.7617188  -8388.5156250 -10406.7939453      7.4443259     15.5319395    -24.7031403     quiet
            923           1991    223.2729187 -37553.2226562  -8496.9160156 -10401.3251953      7.4498920     15.5407801    -24.6876793     quiet
            923           1991    223.2736053 -37574.6875000  -8605.3173828 -10395.8574219      7.4554577     15.5496197    -24.6722202     quiet
            923           1991    223.2743073 -37596.1484375  -8713.7177734 -10390.3886719      7.4610238     15.5584602    -24.6567593     quiet
            923           1991    223.2749939 -37617.6132812  -8822.1181641 -10384.9208984      7.4665899     15.5672998    -24.6413002     quiet
            923           1991    223.2756958 -37634.8632812  -8929.5361328 -10378.2851562      7.4716101     15.5760202    -24.6255207     quiet
            923           1991    223.2763824 -37652.1132812  -9036.9531250 -10371.6503906      7.4766302     15.5847397    -24.6097412     quiet
            923           1991    223.2770844 -37669.3593750  -9144.3710938 -10365.0146484      7.4816499     15.5934601    -24.5939598     quiet
            923           1991    223.2777710 -37686.6093750  -9251.7880859 -10358.3798828      7.4866700     15.6021795    -24.5781803     quiet
            923           1991    223.2784729 -37703.8593750  -9359.2060547 -10351.7441406      7.4916902     15.6108999    -24.5624008     quiet
            923           1991    223.2791595 -37716.9453125  -9465.5839844 -10343.9667969      7.4961681     15.6195202    -24.5463200     quiet
            923           1991    223.2798615 -37730.0312500  -9571.9628906 -10336.1894531      7.5006461     15.6281404    -24.5302410     quiet
            923           1991    223.2805481 -37743.1210938  -9678.3408203 -10328.4121094      7.5051241     15.6367598    -24.5141602     quiet
            923           1991    223.2812500 -37756.2070312  -9784.7197266 -10320.6347656      7.5096021     15.6453800    -24.4980812     quiet
            923           1991    223.2819519 -37769.2929688  -9891.0976562 -10312.8574219      7.5140800     15.6540003    -24.4820004     quiet
            923           1991    223.2826385 -37778.2617188  -9996.4003906 -10303.9589844      7.5180221     15.6625004    -24.4656811     quiet
            923           1991    223.2833405 -37787.2343750 -10101.7031250 -10295.0605469      7.5219641     15.6710005    -24.4493599     quiet
            923           1991    223.2840271 -37796.2031250 -10207.0068359 -10286.1611328      7.5259061     15.6794996    -24.4330406     quiet
            923           1991    223.2847290 -37805.1757812 -10312.3095703 -10277.2626953      7.5298481     15.6879997    -24.4167194     quiet
            923           1991    223.2854156 -37814.1445312 -10417.6123047 -10268.3642578      7.5337901     15.6964998    -24.4004002     quiet
            923           1991    223.2861176 -37819.0429688 -10521.7939453 -10258.3544922      7.5371962     15.7049198    -24.3836994     quiet
            923           1991    223.2868042 -37823.9414062 -10625.9755859 -10248.3447266      7.5406022     15.7133398    -24.3670006     quiet
            923           1991    223.2875061 -37828.8437500 -10730.1582031 -10238.3359375      7.5440078     15.7217598    -24.3502998     quiet
            923           1991    223.2881927 -37833.7421875 -10834.3398438 -10228.3261719      7.5474138     15.7301798    -24.3336010     quiet
            923           1991    223.2888947 -37838.6406250 -10938.5214844 -10218.3164062      7.5508199     15.7385998    -24.3169003     quiet
            923           1991    223.2895813 -37839.5117188 -11041.5361328 -10207.2216797      7.5536919     15.7469397    -24.2998600     quiet
            923           1991    223.2902832 -37840.3828125 -11144.5507812 -10196.1269531      7.5565639     15.7552795    -24.2828197     quiet
            923           1991    223.2909698 -37841.2539062 -11247.5644531 -10185.0312500      7.5594358     15.7636204    -24.2657814     quiet
            923           1991    223.2916718 -37842.1250000 -11350.5791016 -10173.9365234      7.5623078     15.7719603    -24.2487411     quiet
            923           1991    223.2923584 -37842.9960938 -11453.5937500 -10162.8417969      7.5651798     15.7803001    -24.2317009     quiet
            923           1991    223.2930603 -37839.8789062 -11555.4052734 -10150.6767578      7.5675197     15.7885599    -24.2142410     quiet
            923           1991    223.2937469 -37836.7578125 -11657.2158203 -10138.5117188      7.5698600     15.7968197    -24.1967812     quiet
            923           1991    223.2944489 -37833.6406250 -11759.0273438 -10126.3457031      7.5721998     15.8050804    -24.1793194     quiet
            923           1991    223.2951355 -37830.5195312 -11860.8378906 -10114.1806641      7.5745401     15.8133402    -24.1618595     quiet
            923           1991    223.2958374 -37827.4023438 -11962.6494141 -10102.0156250      7.5768800     15.8216000    -24.1443996     quiet
            923           1991    223.2965240 -37820.3281250 -12063.2060547 -10088.7910156      7.5786519     15.8297997    -24.1265793     quiet
            923           1991    223.2972260 -37813.2500000 -12163.7626953 -10075.5654297      7.5804238     15.8380003    -24.1087589     quiet
            923           1991    223.2979126 -37806.1757812 -12264.3203125 -10062.3408203      7.5821962     15.8462000    -24.0909405     quiet
            923           1991    223.2986145 -37799.0976562 -12364.8769531 -10049.1152344      7.5839682     15.8544006    -24.0731201     quiet
            923           1991    223.2993011 -37792.0234375 -12465.4335938 -10035.8906250      7.5857401     15.8626003    -24.0552998     quiet
            923           1991    223.3000031 -37781.0273438 -12564.7001953 -10021.6259766      7.5869761     15.8707600    -24.0370789     quiet
            923           1991    223.3006897 -37770.0273438 -12663.9667969 -10007.3623047      7.5882120     15.8789206    -24.0188599     quiet
            923           1991    223.3013916 -37759.0312500 -12763.2324219  -9993.0976562      7.5894480     15.8870802    -24.0006390     quiet
            923           1991    223.3020782 -37748.0312500 -12862.4990234  -9978.8339844      7.5906839     15.8952408    -23.9824200     quiet
            923           1991    223.3027802 -37737.0351562 -12961.7656250  -9964.5693359      7.5919199     15.9034004    -23.9641991     quiet
            923           1991    223.3034668 -37722.1445312 -13059.6904297  -9949.2763672      7.5927038     15.9114799    -23.9454594     quiet
            923           1991    223.3041687 -37707.2578125 -13157.6162109  -9933.9824219      7.5934877     15.9195604    -23.9267197     quiet
            923           1991    223.3152771 -37376.5937500 -14690.6923828  -9665.1005859      7.5933580     16.0482006    -23.6156597     quiet
            923           1991    223.3159790 -37350.1835938 -14784.3476562  -9646.7958984      7.5925541     16.0562000    -23.5954800     quiet
            923           1991    223.3166656 -37323.7734375 -14878.0029297  -9628.4921875      7.5917501     16.0641994    -23.5753002     quiet
            923           1991    223.3173676 -37293.5664062 -14970.1425781  -9609.2099609      7.5904002     16.0721798    -23.5545597     quiet
            923           1991    223.3180542 -37263.3593750 -15062.2822266  -9589.9287109      7.5890503     16.0801601    -23.5338192     quiet
            923           1991    223.3187561 -37233.1484375 -15154.4208984  -9570.6464844      7.5876999     16.0881386    -23.5130806     quiet
            923           1991    223.3194427 -37202.9414062 -15246.5605469  -9551.3652344      7.5863500     16.0961189    -23.4923401     quiet
            923           1991    223.3236084 -37002.8007812 -15791.5898438  -9430.8349609      7.5751600     16.1438999    -23.3649006     quiet
            923           1991    223.3243103 -36965.0468750 -15880.5654297  -9409.6279297      7.5727739     16.1518803    -23.3429813     quiet
            923           1991    223.3249969 -36927.2929688 -15969.5410156  -9388.4208984      7.5703878     16.1598606    -23.3210602     quiet
            923           1991    223.3256989 -36889.5351562 -16058.5156250  -9367.2138672      7.5680022     16.1678391    -23.2991409     quiet
            923           1991    223.3263855 -36851.7812500 -16147.4912109  -9346.0068359      7.5656161     16.1758194    -23.2772198     quiet
            923           1991    223.3270874 -36814.0273438 -16236.4667969  -9324.7998047      7.5632300     16.1837997    -23.2553005     quiet
            923           1991    223.3277740 -36772.5312500 -16323.7880859  -9302.6406250      7.5602980     16.1917591    -23.2327805     quiet
            923           1991    223.3284760 -36731.0312500 -16411.1093750  -9280.4814453      7.5573659     16.1997204    -23.2102604     quiet
            923           1991    223.3368073 -36184.5117188 -17436.6210938  -9002.3828125      7.5148940     16.2954998    -22.9314594     quiet
            923           1991    223.3374939 -36135.5507812 -17520.4863281  -8978.3544922      7.5108299     16.3034992    -22.9076004     quiet
            923           1991    223.3381958 -36082.8593750 -17602.5488281  -8953.3945312      7.5061479     16.3115387    -22.8830795     quiet
            923           1991    223.3388824 -36030.1718750 -17684.6132812  -8928.4345703      7.5014658     16.3195801    -22.8585606     quiet
            923           1991    223.3395844 -35977.4804688 -17766.6757812  -8903.4746094      7.4967842     16.3276196    -22.8340397     quiet
            923           1991    223.3402710 -35924.7929688 -17848.7402344  -8878.5146484      7.4921021     16.3356609    -22.8095207     quiet
            924           1991    223.6312561 -30281.8906250   3138.4902344  -9482.1113281      5.3305683     13.9426403    -11.4454403     quiet
            924           1991    223.6319427 -30411.9804688   3023.5830078  -9508.5820312      5.3477602     13.9600000    -11.4273005     quiet
            924           1991    223.6326447 -30535.4179688   2908.0129395  -9532.9638672      5.3640900     13.9768200    -11.4070807     quiet
            924           1991    223.6333313 -30658.8554688   2792.4428711  -9557.3447266      5.3804202     13.9936399    -11.3868599     quiet
